rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
47,Baylor,B12,16-16,123.30549253474575,24,106.4807793830625,127,0.843836511780335,47,16.0,16.0,6.0,12.0,6-12,0.7075455410723994,0.49582217011736923,0.8555003201804122,0.7075455410723994,0.49582217011736923,0.8555003201804122,0.6387332123178895,0.8050904235823059,115.1510445262927,102.3120967416062,115.1510445262927,102.3120967416062,122.23262984684362,104.71862028410892,121.77620635181171,106.1740346448193,0.8287383702857987,15.0,-0.05493918014996246,1345.0,1405.0,1215.8625,1.10621061180849,1.155558297093627,0.0,0.3333333333333333,-2.18543763772292,72,310,67.83497016133119
48,TCU,B12,22-11,114.83454679348287,83,99.59211049889753,30,0.8372228671143659,48,22.0,11.0,11.0,7.0,11-7,0.6725618164668158,0.42715542462558154,0.8307166749591527,0.6725618164668158,0.42715542462558154,0.8307166749591527,0.6608651148072616,0.7977029437378975,114.57444572503914,104.65022686048209,114.57444572503914,104.65022686048209,115.23022759442019,99.31235215259396,117.15095552429958,93.09131242085772,0.9336184225011607,13.0,0.09237767447122036,1372.0,1371.0,1268.1124999999997,1.0819229366479712,1.0811343630789858,0.0,0.6111111111111112,2.379139125591761,35,14,67.57292039578626
49,VCU,A10,26-7,119.11535893144446,49,103.47348825708949,74,0.8346482676104255,49,26.61611911391065,7.383880886089351,15.0,3.0,15-3,0.5596520861433624,0.4864067531209479,0.6029186555936378,0.5655078472695487,0.4864067531209479,0.6029186555936378,0.8029120687964043,0.7867789912304008,109.77946225274124,107.29808059260303,109.79942835922577,107.08293357383484,119.79285766193425,105.23953580072823,109.079314774246,98.78167254673373,0.7577487901806595,4.0,0.06378550672517425,1429.0,1299.0,1230.9250000000002,1.1609155716229662,1.0553039380953346,0.0,0.8333333333333334,1.3707329360483493,41,47,68.81591456539108
50,Florida St.,ACC,18-15,119.39031998751524,47,103.87888991043081,84,0.8320858646170015,50,18.0,15.0,10.0,8.0,10-8,0.6767516750486586,0.4685800216804038,0.8046399179674426,0.6767516750486586,0.4685800216804038,0.8046399179674426,0.6662313451794997,0.768726032088362,114.25515024133064,104.35659480022863,114.25515024133064,104.35659480022863,119.53826245015186,102.77212760756973,115.06536913905173,102.61183229995994,0.7887308381403699,14.0,-0.026175204817696196,1373.0,1385.0,1236.4999999999998,1.1103922361504248,1.1200970481196928,0.0,0.5555555555555556,-1.7538019760499566,67,242,70.60216365463697
51,South Florida,Amer,24-8,117.14864392498991,64,102.19710878346163,60,0.8278138740936026,51,24.627106411604558,8.37289358839544,15.0,3.0,15-3,0.5423611009645737,0.5383636981205132,0.5484692010452031,0.5483759046893835,0.5383636981205132,0.5484692010452031,0.8231250536886888,0.7921997473131408,110.69796800676501,108.11803469776959,110.74337721274132,107.9381362118184,117.29920383174954,102.27284725145275,113.55359202298614,93.07596868854738,0.90778435528285,3.0,0.011079465921249643,1555.0,1354.0,1323.9749999999997,1.1744934760852739,1.0226779206556018,0.0,0.8333333333333334,-0.5897332053606721,54,145,71.49209555837442
52,Washington,B10,16-17,116.77224922789956,67,102.15370198073742,59,0.8231867823389357,52,16.0,17.0,7.0,13.0,7-13,0.7283563644030272,0.5154964682654092,0.8327239538105436,0.7283563644030272,0.5154964682654092,0.8327239538105436,0.6494699138894171,0.8361270964435501,116.97422737958874,104.35006765095275,116.97422737958874,104.35006765095275,119.08389426123577,104.04986725910017,120.53884882375651,106.02610681017372,0.8138612523531071,14.0,-0.04880769784483818,1471.0,1499.0,1321.4375,1.1131816676914346,1.1343707137113939,0.0,0.35,-2.9655421571739002,79,296,67.04811411963826
53,Virginia Tech,ACC,19-13,117.5537616290118,58,103.0376498702323,69,0.8199066532057238,53,19.0,13.0,8.0,10.0,8-10,0.6802954818844142,0.49749460928904354,0.8067729544009405,0.6802954818844142,0.49749460928904354,0.8067729544009405,0.6882755722554478,0.8431512051232073,114.71510160950139,105.24642469444969,114.71510160950139,105.24642469444969,118.18124092623196,101.75764962473481,115.56552600976974,101.12744296792252,0.8226996278760538,11.0,0.014509685817901685,1352.0,1357.0,1233.3,1.0962458444822833,1.1003000081083274,0.0,0.4444444444444444,-0.8528337111173842,59,136,67.18579880771519
54,New Mexico,MWC,23-10,116.40063733655549,71,102.0276001740232,52,0.8198953156466774,54,23.0,10.0,13.0,7.0,13-7,0.5951445266738963,0.46775899319168895,0.6617061270949602,0.5951445266738963,0.46775899319168895,0.6617061270949602,0.773659950310297,0.8248300440929269,111.46625590974212,105.98038686725752,111.46625590974212,105.98038686725752,117.19494278478345,100.57343497751317,113.555226301333,97.54907841198523,0.851603999987279,9.0,0.027689018717562353,1607.0,1438.0,1402.3625,1.1459233971244953,1.0254124735936678,0.0,0.65,-0.42304729735772634,52,110,69.82454907892682
55,Grand Canyon,MWC,20-12,111.04575999634909,127,97.47876899215385,21,0.8173565220467531,55,20.0,12.0,13.0,7.0,13-7,0.5802222243350748,0.4276257458272269,0.6553368191044131,0.5802222243350748,0.4276257458272269,0.6553368191044131,0.7839102395552947,0.8492075745121022,111.4229443097796,107.6228782271501,111.4229443097796,107.6228782271501,111.695400118759,95.56272516488445,108.06288103497351,93.904258749027,0.834108817969498,7.0,-0.055315720284665915,1500.0,1358.0,1375.5749999999998,1.090453083256093,0.9872235247078496,0.0,0.65,-3.113620448217083,82,311,68.01277909152334
56,Boise St.,MWC,20-12,118.06925755318161,54,103.74621968121409,81,0.8156609557353934,56,21.0,11.0,12.0,8.0,12-8,0.6450212502727158,0.5749553382092646,0.6956140897273783,0.6450212502727158,0.5749553382092646,0.6956140897273783,0.7604181404352658,0.7997383438638217,113.91651683255616,105.38987540743982,113.91651683255616,105.38987540743982,119.5230749934228,106.09990702656542,118.03968258060773,111.05478933136081,0.6685130808534957,7.0,-0.015712606099419046,1570.0,1503.0,1354.3875,1.159195577336619,1.1097267214884956,0.0,0.6,-2.0946060166604896,71,220,65.73923197544111
57,UCF,B12,21-11,119.9752421548882,39,105.60315725942397,114,0.8126568645878939,57,21.0,11.0,9.0,9.0,9-9,0.7099908844264133,0.4776931611663828,0.839986169741638,0.7099908844264133,0.4776931611663828,0.839986169741638,0.6598017643823826,0.8490977297021495,114.61345952062148,103.06016546987563,114.61345952062148,103.06016546987563,121.39625514879519,105.84447921444081,119.79548275661013,104.436720277433,0.8289002833135133,13.0,0.11691183048330811,1406.0,1466.0,1271.6000000000001,1.1056936143441332,1.152878263604907,0.0,0.5,2.1257576875276234,37,7,69.11260028415526
58,Minnesota,B10,15-17,115.93757965232501,72,102.05220352569529,54,0.812604896635185,58,15.0,17.0,8.0,12.0,8-12,0.6830197640688596,0.4044479231277027,0.8388694624365065,0.6830197640688596,0.4044479231277027,0.8388694624365065,0.6588918613282563,0.8523828761193646,115.9439693626845,105.54938972982767,115.9439693626845,105.54938972982767,118.27217265630745,102.14022276610652,117.33007976402405,102.72562693082212,0.8218145214302796,16.0,-0.07526515462359218,1359.0,1428.0,1252.7875,1.0847809385071292,1.1398581164004271,0.0,0.4,-3.9393043986304,88,341,62.64257350660045
59,Stanford,ACC,20-12,116.99945367193473,66,103.60857586407151,76,0.8018369876940648,59,20.0,12.0,9.0,9.0,9-9,0.685505000003371,0.5293334816021942,0.7986698668804038,0.685505000003371,0.5293334816021942,0.7986698668804038,0.7229261965718801,0.8691730023409169,113.76340235762616,104.19537129885701,113.76340235762616,104.19537129885701,117.01555609462636,103.70369958691977,119.27134492598171,105.23801646881657,0.8083818173675863,10.0,0.03756442672183413,1304.0,1322.0,1181.95,1.1032615592876178,1.1184906298912813,0.0,0.5,-0.8835395011392934,61,91,66.9965026169749
60,Seton Hall,BE,21-12,108.69700524396586,169,96.26351873035853,17,0.8017011216009784,60,21.0,12.0,10.0,10.0,10-10,0.6781241969432831,0.4468766056982634,0.7894723750247279,0.6781241969432831,0.4468766056982634,0.7894723750247279,0.7155212581011091,0.871528720633579,113.60529422325881,104.7045658337695,113.60529422325881,104.7045658337695,106.62067274360511,96.39695886397779,112.30654553563336,97.60544430041725,0.8338880268005815,8.0,0.05754478465261881,1339.0,1339.0,1318.0625,1.0158850585613353,1.0158850585613353,0.0,0.5,-0.2643306264277199,50,56,65.15632473624551
61,Arizona St.,B12,17-16,115.21641154071844,75,102.31060839730594,62,0.7967633392383393,61,17.0,16.0,7.0,11.0,7-11,0.7484515559245286,0.6109479908241445,0.8303929371286817,0.7484515559245286,0.6109479908241445,0.8303929371286817,0.6180959903326932,0.7420779336760812,117.40175371289787,103.29671027675151,117.40175371289787,103.29671027675151,116.98785486979234,102.292177643177,116.33207205917135,100.69037395846364,0.8403163501298704,18.0,0.04054988641361201,1354.0,1437.0,1268.8625,1.0670974987439539,1.1325104177954664,0.0,0.3888888888888889,-0.9597734816588953,63,84,69.21400035163424
62,West Virginia,B12,18-14,108.48372428330399,174,96.56121885649489,19,0.7923030628846207,62,18.0,14.0,9.0,9.0,9-9,0.6574373868302475,0.399749447934714,0.8307860497924348,0.6574373868302475,0.399749447934714,0.8307860497924348,0.6868635825898255,0.8638259549640168,113.71574436428169,105.26895809961147,113.71574436428169,105.26895809961147,109.58809570290187,97.80770090921139,111.77013738420222,97.73153505311335,0.8239775248034353,14.0,0.008313135903097013,1176.0,1222.0,1149.7875000000001,1.0227976908776621,1.0628050835480467,0.0,0.5,-1.888992215641567,68,150,62.462513455614754
63,Northwestern,B10,15-19,116.43614317966923,70,103.73132283960686,80,0.7906250289944268,63,15.0,19.0,5.0,15.0,5-15,0.726835471428554,0.4916452461792879,0.8451854172761035,0.726835471428554,0.4916452461792879,0.8451854172761035,0.6191181037585748,0.831977108054788,117.18870993926647,103.8735615608171,117.18870993926647,103.8735615608171,115.54434907896704,104.86316689411035,116.90701672070787,104.13258876758239,0.7909580485905345,16.0,-0.0371419070182199,1377.0,1508.0,1296.85,1.061803601033273,1.1628175964837877,0.0,0.25,-3.672714644126825,85,262,65.09318186789224
64,Mississippi,SEC,15-20,114.0314422795401,89,101.62059992844512,48,0.7900325163335206,64,15.0,20.0,4.0,14.0,4-14,0.7208756907044848,0.48092995624819806,0.8544640425710903,0.7208756907044848,0.48092995624819806,0.8544640425710903,0.6294509188953791,0.8085487651683609,117.75885406153486,105.22280215643748,117.75885406153486,105.22280215643748,115.39777063845278,104.70741411763585,114.909512015398,99.6007160018653,0.8381082751931975,20.0,-0.05319955923562758,1364.0,1490.0,1261.525,1.0812310497215671,1.1811101642852895,0.0,0.2222222222222222,-4.455732665533572,94,305,66.06180870373645
65,Tulsa,Amer,26-7,120.83721119065542,36,108.0983019256296,159,0.7826433432449105,65,26.0,7.0,13.0,5.0,13-5,0.4874032692101636,0.3858967553813069,0.5429656795184638,0.4874032692101636,0.3858967553813069,0.5429656795184638,0.8683602272976191,0.9067153097632221,108.83471454907759,108.15818030151121,108.83471454907759,108.15818030151121,122.83916447382151,107.57314028567264,114.94930000603226,109.03847070582009,0.6472766134743556,1.0,0.03885507797833754,1504.0,1311.0,1227.0874999999999,1.2256664663277885,1.068383468986523,0.0,0.7222222222222222,-1.022499976379634,65,87,67.76465138890896
66,USC,B10,18-14,113.05138275370649,102,101.21417927367,41,0.7810748465054073,66,18.0,14.0,7.0,13.0,7-13,0.704424135025213,0.46151984538370455,0.8320833619537187,0.704424135025213,0.46151984538370455,0.8320833619537187,0.6607919182195247,0.868622191533856,116.5422281417228,104.06882183553451,116.5422281417228,104.06882183553451,112.10998846058988,101.46724614843997,110.91543523387193,100.4472053646807,0.7576909596393707,13.0,0.05559727253853963,1432.0,1593.0,1401.7875000000001,1.0215528387861925,1.136406195660897,0.0,0.35,-0.8973650254978391,62,58,70.71418343708066
67,Wake Forest,ACC,17-16,117.85539260840667,56,105.56675625085619,112,0.7801123203082236,67,17.0,16.0,7.0,11.0,7-11,0.7034937929184499,0.5241791512699708,0.816007414765973,0.7034937929184499,0.5241791512699708,0.816007414765973,0.6721333547064731,0.7723903138591187,115.78079091238119,104.41062412169397,115.78079091238119,104.41062412169397,118.20232163877813,106.6049639859252,116.25762707666627,105.45564084138927,0.754259414332569,15.0,-6.230075651880718e-05,1354.0,1417.0,1229.2125000000003,1.1015182484720907,1.152770574656538,0.0,0.3888888888888889,-2.845799204005681,78,171,68.28033134101582
68,California,ACC,21-11,113.7495469327983,95,102.08330983096577,56,0.7763312380791896,68,21.0,11.0,9.0,9.0,9-9,0.6197857403178015,0.37243926545016703,0.7866304097023374,0.6197857403178015,0.37243926545016703,0.7866304097023374,0.7397331372587443,0.9012484030292257,113.26337875573728,105.94444343044582,113.26337875573728,105.94444343044582,112.81605945776755,101.30255812731207,114.85243694533288,102.6445414452663,0.7845406438081136,11.0,0.06368018381950868,1323.0,1382.0,1261.9875000000002,1.048346358422726,1.095098010083301,0.0,0.5,-0.6213197200919295,56,48,67.86005659380375
69,LSU,SEC,15-17,118.76414527383784,50,106.67147749669935,133,0.7746813362439399,69,15.0,17.0,3.0,15.0,3-15,0.684704012683899,0.4363295184419878,0.852649812491407,0.684704012683899,0.4363295184419878,0.852649812491407,0.6724784538410501,0.8632334651256539,115.4821071176952,104.75009236829025,115.4821071176952,104.75009236829025,115.64094636352173,107.36318926027506,116.6617401033829,105.20340266358377,0.7665450627479146,17.0,-0.04988770423385758,1367.0,1502.0,1262.4125,1.0828473260523008,1.189785430673413,0.0,0.16666666666666666,-4.349469984771114,93,301,66.57776347260281
70,Northern Iowa,MVC,23-12,109.65777660312204,150,98.51497141694712,25,0.7742195516952325,70,23.0,12.0,11.0,9.0,11-9,0.5081955728156706,0.4544524991389782,0.5344635839977344,0.5081955728156706,0.4544524991389782,0.5344635839977344,0.8584829189044868,0.8516967984051554,108.91427907342582,107.92921029619559,108.91427907342582,107.92921029619559,106.9724480663634,99.3137099205525,109.47013781099645,89.16187240081692,0.9137084868510811,1.0,-0.07234078177487835,1354.0,1252.0,1261.4875,1.0733360417760778,0.9924791169155461,0.0,0.55,-5.282006536277259,103,338,62.18372244874188
71,Akron,MAC,29-5,117.12323269415089,65,105.31490393277355,104,0.77243722361454,71,29.0,5.0,17.0,1.0,17-1,0.39345426813298917,0.3739196683555382,0.39053294994932625,0.39345426813298917,0.3739196683555382,0.39053294994932625,0.8951153827938496,0.8701980492748588,108.34787981481256,111.41060743393264,108.34787981481256,111.41060743393264,117.0423522620077,103.01326003104052,120.63425898543443,108.14354870352989,0.7785081874179536,1.0,0.053902193441782265,1539.0,1279.0,1274.9375,1.2071179959801952,1.0031864307073877,0.0,0.9444444444444444,-0.21720940209187922,49,62,70.30924873466935
72,Butler,BE,16-16,117.21323324685554,63,105.56078486052851,111,0.7692604670517313,72,16.0,16.0,7.0,13.0,7-13,0.6868093516800281,0.4872382964646842,0.7927142340935376,0.6868093516800281,0.4872382964646842,0.7927142340935376,0.7029955886957565,0.8124166535098687,113.45941353120881,104.28698155680028,113.45941353120881,104.28698155680028,117.03612918137262,107.88582141561565,121.22459148765418,105.95749667292989,0.8246217191847561,9.0,-0.02998130389256548,1509.0,1630.0,1403.4125000000001,1.075236254486831,1.1614546685311695,0.0,0.35,-4.1814754058110655,91,246,68.89965886587427
73,McNeese St.,Slnd,28-5,113.12583972530607,99,102.12230063292732,57,0.7643704341699701,73,28.0,5.0,19.0,3.0,19-3,0.42414739174874516,0.5039351757844424,0.36939915378492894,0.42414739174874516,0.5039351757844424,0.36939915378492894,0.8667531171516555,0.7521474200059876,107.6216999314296,108.86946584588155,107.6216999314296,108.86946584588155,113.50483081866477,104.22344343951833,105.91251927826647,106.22225058402057,0.491605388759461,2.0,0.09094774289490548,1693.0,1414.0,1444.375,1.1721332756382519,0.9789701427953267,0.0,0.8636363636363636,0.6984253498201518,43,16,66.1270719100532
74,Providence,BE,15-18,120.85502607060158,35,109.11953867893155,185,0.7639933109099021,74,15.0,18.0,7.0,13.0,7-13,0.6977414905170988,0.4954293614337963,0.7932391296790612,0.6977414905170988,0.4954293614337963,0.7932391296790612,0.6814144514630072,0.7805931358082159,113.44673097085852,103.38787614794855,113.44673097085852,103.38787614794855,122.05580558949,109.39432122080896,120.73866831191461,107.74347164948861,0.7874405236134343,10.0,-0.05036562574582665,1662.0,1703.0,1467.7749999999999,1.1323261399056397,1.1602595765699786,0.0,0.35,-5.0994688785266,100,302,71.32357323005026
75,Oklahoma St.,B12,19-14,118.47127330132588,52,107.1557986004267,141,0.7603221980472735,75,19.0,14.0,6.0,12.0,6-12,0.7075920508270099,0.4969902893979613,0.8496241859770272,0.7075920508270099,0.4969902893979613,0.8496241859770272,0.6726325017659522,0.8540928007995868,114.62171278667412,103.43619154817193,114.62171278667412,103.43619154817193,116.26161292990004,107.27811684433544,117.31684657951008,105.07140799425443,0.7803554482267877,14.0,0.08060946861546547,1415.0,1540.0,1320.1250000000002,1.071868194299782,1.1665561973297982,0.0,0.3333333333333333,-0.8416564355028571,58,23,72.17292990356391
76,Marquette,BE,12-20,111.77526648989488,117,101.15301302016223,40,0.7592082181877594,76,12.0,20.0,7.0,13.0,7-13,0.7105899195748909,0.5610585541061405,0.7937156502603452,0.7105899195748909,0.5610585541061405,0.7937156502603452,0.6794358704984992,0.7399671260628392,115.2594205841988,104.27908155157554,115.2594205841988,104.27908155157554,112.7592790297986,100.88773537424642,112.33893487710466,102.27139447997332,0.7464449104314761,11.0,-0.12291515276986104,1450.0,1493.0,1381.4124999999997,1.049650267389357,1.0807778270429726,0.0,0.35,-7.435992736412891,144,363,69.20913948012868
77,Colorado,B12,17-15,117.981048180876,55,106.76917330089512,134,0.7592056998132152,77,17.0,15.0,7.0,11.0,7-11,0.7084647485084201,0.5330340034148471,0.8322837616390211,0.7084647485084201,0.5330340034148471,0.8322837616390211,0.6836161738109832,0.863113655201701,115.25812165399604,104.07201619754663,115.25812165399604,104.07201619754663,117.09767484185903,104.95493454866958,112.28170201216723,107.74655787071974,0.6163619781424999,11.0,0.02255592190596223,1359.0,1444.0,1260.2124999999999,1.0783895573167226,1.1458384994594166,0.0,0.3888888888888889,-2.676945783834981,75,119,68.60839996162495
