stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment,hub_clean,delivery_zone_clean,customer_type_clean,priority_level_clean,delivery_status_clean,stop_datetime,scheduled_window_start,stop_dayofweek,stop_is_weekend,lateness_min,stop_id_binned,route_id_binned,driver_id_binned,vehicle_id_binned,hub_binned,delivery_zone_binned,delivery_note_binned,customer_type_binned,priority_level_binned,weather_binned,stop_datetime_raw_binned,scheduled_window_start_raw_binned,actual_delivery_time_raw_binned,delivery_status_binned,failure_reason_binned,internal_comment_binned,hub_clean_binned,delivery_zone_clean_binned,customer_type_clean_binned,priority_level_clean_binned,delivery_status_clean_binned,signature_required_skewfix,scheduled_window_min_skewfix,actual_arrival_min_skewfix,packages_count_skewfix,package_weight_lb_raw_skewfix,package_weight_lb_skewfix,distance_from_prev_mi_skewfix,service_time_min_skewfix,fuel_cost_usd_skewfix,tip_usd_skewfix,customer_claim_usd_skewfix,cargo_temp_f_skewfix,gps_accuracy_m_skewfix,device_battery_pct_skewfix,customer_satisfaction_skewfix,stop_dayofweek_skewfix,stop_is_weekend_skewfix,lateness_min_skewfix
S-00031,R-145,D-043,V-018,Fort-Collins,Downtown,mailroom,business,expedited,0,fog,2025/11/29 16:20:00 MDT,2025/11/29 16:20:00 MDT,47.0,2024-12-01 16:20:00,560.0,1.0,6.27,6.27,2.206,13.52,0.99,0.0,0.0,44.24,11.6,72.9,DELIVERED,customer_not_home,86.47,check,fort-collins,downtown,business,expedited,delivered,2025-11-29 16:20:00,2025-11-29 16:20:00,5.0,1.0,513.0,Other,Other,Other,Other,Fort-Collins,Downtown,mailroom,business,expedited,fog,Other,Other,Other,Other,customer_not_home,check,fort-collins,downtown,business,expedited,delivered,0.0,1151.5,329.88589509057255,0.6053542918620024,1.4950247202239222,1.4950247202239222,1.8004908597420526,1.8395460416840181,0.7921623145928041,-0.0,0.0,25.13323768478511,1.4365638301809889,72.9,3825.00045,4.46194756940847,1.0,304.8204604413151
S-00032,R-139,D-060,V-005,Denver-East,Suburban,call_on_arrival,Residential,standard,0,wind,05-Aug-2025 18:15 MDT,05-Aug-2025 18:15 MDT,123.0,2024-12-02 18:20:00,680.0,1.0,1.54,1.54,6.406,20.81,3.0,0.0,0.0,45.165,5.7,62.1,rescheduled,customer_not_home,67.88,check,denver-east,suburban,residential,standard,rescheduled,2025-08-05 18:15:00,2025-08-05 18:15:00,1.0,0.0,557.0,Other,Other,Other,Other,Denver-East,Suburban,call_on_arrival,Other,standard,wind,Other,Other,Other,rescheduled,customer_not_home,check,denver-east,suburban,residential,standard,rescheduled,0.0,7687.5,392.97387672014315,0.6053542918620024,0.8131703382587068,0.8131703382587068,4.37386719590384,2.011179326127041,1.8527528164806213,0.0,0.0,25.563918468834125,1.2273325907137442,62.1,2371.7272,0.962295536748461,0.0,328.29243458850186
S-00033,R-135,D-041,V-011,Denver-East ,Downtown,garage,res,same_day,0,wind,2024-11-22 09:10 MST,2024-11-22 09:10 MST,38.0,2024-12-03 09:17:00,137.0,2.0,4.69,4.69,1.704,6.95,0.84,0.0,0.0,47.16,8.8,74.7,rescheduled,customer_not_home,72.14,check,denver-east,downtown,residential,same_day,rescheduled,2024-11-22 09:10:00,2024-11-22 09:10:00,4.0,0.0,99.0,Other,Other,Other,Other,Other,Downtown,garage,Other,same_day,wind,Other,Other,Other,rescheduled,customer_not_home,check,denver-east,downtown,residential,same_day,rescheduled,0.0,760.0,92.56927419644403,0.8890149625568643,1.354792282908117,1.354792282908117,1.4376295574686122,1.543681265000915,0.690561628919346,0.0,0.0,26.486981420552162,1.36112343500006,74.7,2674.2298,3.618555125115471,0.0,68.99526049779934
S-00034,R-111,D-047,V-016,Boulder ,Downtown,side_entrance,residential,Same_Day,0,rain,23-Apr-2025 13:35 ,23-Apr-2025 13:35 ,42.0,2024-12-04 13:37:00,397.0,1.0,9.11,9.11,2.212,5.05,1.17,1.12,0.0,43.62,6.8,100.0,delivered,customer_not_home,80.62,check,boulder,downtown,residential,same_day,delivered,2025-04-23 13:35:00,2025-04-23 13:35:00,2.0,0.0,355.0,Other,Other,Other,Other,Other,Downtown,side_entrance,residential,Other,rain,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,same_day,delivered,0.0,924.0,241.91461837975191,0.6053542918620024,1.668183191876182,1.668183191876182,1.8047198857881561,1.3908731163876251,0.9081908190166585,0.38875044499822003,0.0,24.843579881479645,1.283885125960567,100.0,3330.4122,1.875417088358097,0.0,218.7065024884197
S-00035,R-118,D-030,V-025,Fort-Collins,Rural,side_entrance,residential,standard,1,clear,12/02/2024 03:45 PM MDT,12/02/2024 03:45 PM MDT,120.0,2024-12-05 15:44:00,524.0,3.0,2.89,2.89,6.627,15.26,2.89,4.225,0.0,56.19,9.8,63.1,failed,customer_not_home,55.39,check,fort-collins,rural,residential,standard,failed,2024-12-02 03:45:00,2024-12-02 03:45:00,0.0,0.0,404.0,Other,Other,Other,Other,Fort-Collins,Rural,side_entrance,residential,standard,clear,Other,Other,Other,failed,customer_not_home,check,fort-collins,rural,residential,standard,failed,1.0,7320.0,310.7066605506453,1.0641270562537064,1.1156789415392487,1.1156789415392487,4.494535629859259,1.8894151587124801,1.804471624013504,0.4831664001346688,0.0,30.57482983894336,1.3914193805498154,63.1,1589.41605,0.0,0.0,245.75814674150615
S-00036,R-115,D-060,V-036,Fort-Collins,Industrial,front_desk,residential,expedited,1,clear,2025-11-05 18:40,2025-11-05 18:40,55.0,2024-12-06 18:45:00,705.0,4.0,11.99,11.99,4.243,22.18,1.99,3.37,0.0,40.98,11.2,81.6,delivered,customer_not_home,83.72,check,fort-collins,industrial,residential,expedited,delivered,2025-11-05 18:40:00,2025-11-05 18:40:00,2.0,0.0,650.0,Other,Other,Other,Other,Fort-Collins,Industrial,front_desk,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,industrial,residential,expedited,delivered,1.0,1567.5,405.9707220060147,1.1867360977981165,1.7888045717808745,1.7888045717808745,3.127681873240162,2.0351240338582395,1.3744359341740076,0.47381774005205035,0.0,23.601005209926598,1.4274016656861317,81.6,3588.2392,1.875417088358097,0.0,377.31437743471054
S-00037,R-154,D-044,V-021,Denver-West,Suburban,front_desk,residential,same_day,1,clear,2025/04/08 12:40:00 MST,2025/04/08 12:40:00 MST,46.0,2024-12-07 12:33:00,333.0,5.0,14.54,14.54,3.756,23.57,1.44,0.0,0.0,42.67,13.5,55.3,failed,weather_delay,62.27,check,denver-west,suburban,residential,same_day,failed,2025-04-08 12:40:00,2025-04-08 12:40:00,1.0,0.0,287.0,Other,Other,Other,Other,Denver-West,Suburban,front_desk,residential,same_day,clear,Other,Other,Other,failed,weather_delay,check,denver-west,suburban,residential,same_day,failed,1.0,1104.0,206.44203014824762,1.2791016451735329,1.8696624250531506,1.8696624250531506,2.8271309898823516,2.0576079456251786,1.071872426804892,-0.0,0.0,24.398180804802365,1.4747742685611098,55.3,2001.0464500000003,0.962295536748461,0.0,180.5285694843896
S-00038,R-115,D-050,V-004,Boulder,Suburban,garage,residential,expedited,1,clear,2025-01-23 14:30 MDT,2025-01-23 14:30 MDT,55.0,2024-12-08 14:37:00,457.0,3.0,7.52,7.52,0.693,9.57,0.47,1.55,0.0,32.9,4.1,83.7,delivered,customer_not_home,94.29,check,boulder,suburban,residential,expedited,delivered,2025-01-23 14:30:00,2025-01-23 14:30:00,3.0,0.0,402.0,Other,Other,Other,Other,Boulder,Suburban,garage,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,expedited,delivered,1.0,1567.5,274.6521591880316,1.0641270562537064,1.5804748015010148,1.5804748015010148,0.6366272127774607,1.6902626412345474,0.41653332114118496,0.4231064975009612,0.0,19.694489124678267,1.1143851144599046,83.7,4539.59205,2.7580025035383304,0.0,244.66067863535582
S-00039,R-152,D-053,V-003,Denver-East,Downtown,leave_at_door,residential,standard,0,wind,2025-02-28 16:30,2025-02-28 16:30,120.0,2024-12-09 16:39:00,579.0,1.0,3.55,3.55,2.563,1.84,1.19,0.0,0.0,45.165,9.2,81.9,delivered,customer_not_home,78.08,check,denver-east,downtown,residential,standard,delivered,2025-02-28 16:30:00,2025-02-28 16:30:00,4.0,0.0,459.0,Other,Other,Other,Other,Denver-East,Downtown,leave_at_door,residential,standard,wind,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,residential,standard,delivered,0.0,7320.0,339.9582320006805,0.6053542918620024,1.2175298573534505,1.2175298573534505,2.0481751475224717,1.1382307480670901,0.9207210062828284,0.0,0.0,25.563918468834125,1.3737757089148506,81.9,3126.3232,3.618555125115471,0.0,275.7357087100748
S-00040,R-118,D-021,V-026,Colorado-Springs,Downtown,garage,residential,standard,0,wind,2025/06/22 15:40:00,2025/06/22 15:40:00,120.0,2024-12-10 15:41:00,521.0,4.0,3.91,3.91,3.14,12.18,1.51,1.68,0.0,53.04,8.7,62.1,delivered,customer_not_home,92.2,check,colorado-springs,downtown,residential,standard,delivered,2025-06-22 15:40:00,2025-06-22 15:40:00,6.0,1.0,401.0,Other,Other,Other,Other,Colorado-Springs,Downtown,garage,residential,standard,wind,Other,Other,Other,delivered,customer_not_home,check,colorado-springs,downtown,residential,standard,delivered,0.0,7320.0,309.1025671522804,1.1867360977981165,1.2653154137506746,1.2653154137506746,2.4333390181649976,1.7955182290064955,1.1125136541670613,0.43038538650033414,0.0,29.164612333341093,1.3578387009320645,62.1,4342.62,5.291331975501458,1.0,244.1117404733862
S-00041,R-159,D-005,V-014,Denver-West,Suburban,garage,business,expedited,0,clear,20-Sep-2025 15:30 MST,20-Sep-2025 15:30 MST,44.0,2024-12-11 15:38:00,518.0,0.0,4.12,4.12,6.749,5.43,2.2,0.0,0.0,39.4,6.8,100.0,failed,customer_not_home,67.85,check,denver-west,suburban,business,expedited,failed,2025-09-20 15:30:00,2025-09-20 15:30:00,5.0,1.0,474.0,Other,Other,Other,Other,Denver-West,Suburban,garage,business,expedited,clear,Other,Other,Other,failed,customer_not_home,check,denver-west,suburban,business,expedited,failed,0.0,1012.0,307.49755159086345,-0.0,1.2911357544187922,1.2911357544187922,4.560698996477141,1.4260489474746452,1.481071705534973,0.0,0.0,22.84989248510978,1.283885125960567,100.0,2369.6612499999997,4.46194756940847,1.0,283.8474697197142
S-00082,R-114,D-037,V-021,Fort-Collins,Downtown,call_on_arrival,Biz,standard,0,rain,08/31/2025 05:20 PM,08/31/2025 05:20 PM,133.0,2024-12-12 17:16:00,616.0,1.0,10.17,10.17,1.944,9.46,1.15,3.91,0.0,36.12,25.3,67.0,Failed,address_issue,58.0,check,fort-collins,downtown,business,standard,failed,2025-08-31 05:20:00,2025-08-31 05:20:00,6.0,1.0,483.0,Other,Other,Other,Other,Fort-Collins,Downtown,call_on_arrival,Other,standard,rain,Other,Other,Other,Other,address_issue,check,fort-collins,downtown,business,standard,failed,0.0,8977.5,359.47927051825553,0.6053542918620024,1.7172535651154954,1.7172535651154954,1.6134230675681147,1.6850979240332782,0.8955911471672549,0.4792600827107901,0.0,21.271452009780965,1.6453365489340457,67.0,1740.0,5.291331975501458,1.0,288.7021915405335
S-00043,R-126,D-042,V-032,Fort-Collins,Suburban,locker_pickup,business ,expedited,0,clear,2025/03/16 11:15:00 MST,2025/03/16 11:15:00 MST,59.0,2024-12-13 11:12:00,252.0,3.0,10.25,10.25,5.07,17.02,0.89,0.0,0.0,65.37,12.5,72.4,failed,customer_not_home,67.76,check,fort-collins,suburban,business,expedited,failed,2025-03-16 11:15:00,2025-03-16 11:15:00,6.0,1.0,193.0,Other,Other,Other,Other,Fort-Collins,Suburban,Other,Other,expedited,clear,Other,Other,Other,failed,customer_not_home,check,fort-collins,suburban,business,expedited,failed,0.0,1799.5,160.53526010391727,1.0641270562537064,1.7207098174836168,1.7207098174836168,3.6195994099963533,1.9332550822756163,0.7249629554602642,0.0,0.0,34.599860256787665,1.4556689460481826,72.4,2363.4688000000006,5.291331975501458,1.0,126.17442247984577
S-00044,R-110,D-057,V-030,Colorado-Springs,Suburban,garage,residential,expedited,0,rain,2025/11/13 12:50:00 MST,2025/11/13 12:50:00 MST,48.0,2024-12-14 12:46:00,346.0,1.0,8.11,8.11,2.823,11.61,1.41,0.0,0.0,57.99,7.3,37.3,failed,customer_not_home,56.21,check,colorado-springs,suburban,residential,expedited,failed,2025-11-13 12:50:00,2025-11-13 12:50:00,3.0,0.0,298.0,Other,Other,Other,Other,Colorado-Springs,Suburban,garage,residential,expedited,rain,Other,Other,Other,failed,customer_not_home,check,colorado-springs,suburban,residential,expedited,failed,0.0,1200.0,213.6986528394899,0.6053542918620024,1.615333045770497,1.615333045770497,2.223884367665477,1.7749861537411127,1.0542406180061954,-0.0,0.0,31.373663579591668,1.3057898654993767,37.3,1635.99205,2.7580025035383304,0.0,186.76067317958078
S-00045,R-116,D-017,V-009,Boulder,Suburban,mailroom,residential,expedited,0,clear,2025/07/16 11:35:00 MST,2025/07/16 11:35:00 MST,49.0,2024-12-15 11:39:00,279.0,2.0,6.78,6.78,9.641375,5.74,3.44,4.225,0.0,45.87,12.9,62.1,delivered,customer_not_home,79.39,check,boulder,suburban,residential,expedited,delivered,2025-07-16 11:35:00,2025-07-16 11:35:00,2.0,0.0,230.0,Other,Other,Other,Other,Boulder,Suburban,mailroom,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,expedited,delivered,0.0,1249.5,175.98120534562395,0.8890149625568643,1.5320382393086582,1.5320382393086582,6.519421672746649,1.4528011240031504,2.221878212513562,0.48841651434383027,0.0,25.891008173518482,1.46355821921418,62.1,3230.77605,1.875417088358097,0.0,147.82783362963298
S-00046,R-135,D-048,V-036,Denver-West,Campus,front_desk,residential,standard,0,snow,2025-09-22 08:05 MDT,2025-09-22 08:05 MDT,117.0,2024-12-16 08:16:00,76.0,1.0,4.1,4.1,1.432,4.11,1.08,0.0,0.0,38.97,15.4,50.3,failed,customer_not_home,57.03,check,denver-west,campus,residential,standard,failed,2025-09-22 08:05:00,2025-09-22 08:05:00,0.0,0.0,0.0,Other,Other,Other,Other,Denver-West,Campus,front_desk,residential,standard,snow,Other,Other,Other,failed,customer_not_home,check,denver-west,campus,residential,standard,failed,0.0,6961.5,54.30029146932206,0.6053542918620024,1.2887364593892463,1.2887364593892463,1.2326221045231844,1.2899376328752232,0.8509298998381457,-0.0,0.0,22.644466131034623,1.5061352016752052,50.3,1683.24045,0.0,0.0,0.0
S-00047,R-128,D-017,V-038,Denver East,Suburban,garage,business ,standard,1,clear,12/11/2025 08:35 AM MDT,12/11/2025 08:35 AM MDT,104.0,2024-12-17 08:40:00,100.0,1.0,3.01,3.01,2.829,12.33,1.43,0.0,0.0,60.14,2.5,62.5,Failed,customer_not_home,71.92,check,denver-east,suburban,business,standard,failed,2025-12-11 08:35:00,2025-12-11 08:35:00,3.0,0.0,0.0,Other,Other,Other,Other,Other,Suburban,garage,Other,standard,clear,Other,Other,Other,Other,customer_not_home,check,denver-east,suburban,business,standard,failed,1.0,5512.0,69.62590351432686,0.6053542918620024,1.1358001918097727,1.1358001918097727,2.227896061472442,1.8007302305591417,1.0660096830375057,0.0,0.0,32.32147017973238,1.0264754257495845,62.5,2658.1632,2.7580025035383304,0.0,0.0
S-00048,R-126,D-058,V-038,Denver-East,Downtown,leave_at_door,business,standard,1,wind,07-Apr-2025 17:30 ,07-Apr-2025 17:30 ,113.0,2024-12-18 17:32:00,632.0,1.0,4.04,4.04,3.379,29.35625,1.56,0.0,0.0,38.6,12.1,79.1,delivered,customer_not_home,62.64,check,denver-east,downtown,business,standard,delivered,2025-04-07 17:30:00,2025-04-07 17:30:00,0.0,0.0,519.0,Other,Other,Other,Other,Denver-East,Downtown,leave_at_door,business,standard,wind,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,business,standard,delivered,1.0,6497.5,367.8841847397393,0.6053542918620024,1.2814645496285388,1.2814645496285388,2.588082562092278,2.2414194080705485,1.141128406052161,-0.0,0.0,22.4673499549759,1.4474210360044624,79.1,2024.5248000000001,0.0,0.0,308.03265960115306
S-00049,R-109,D-024,V-015,Denver-West,Downtown,front_desk,residential,standard,0,snow,01/18/2025 06:15 PM MDT,01/18/2025 06:15 PM MDT,120.0,2024-12-19 18:20:00,680.0,1.0,4.93,4.93,1.366,5.76,0.95,0.0,0.0,39.17,12.7,83.4,failed,weather_delay,60.92,check,denver-west,downtown,residential,standard,failed,2025-01-18 06:15:00,2025-01-18 06:15:00,5.0,1.0,560.0,Other,Other,Other,Other,Denver-West,Downtown,front_desk,residential,standard,snow,Other,Other,Other,failed,weather_delay,check,denver-west,downtown,residential,standard,failed,0.0,7320.0,392.97387672014315,0.6053542918620024,1.379163353728453,1.379163353728453,1.181859931738516,1.4544719667048331,0.7655313180710959,0.0,0.0,22.740067967594122,1.4596567730417007,83.4,1916.5432,4.46194756940847,1.0,329.88589509057255
S-00050,R-106,D-033,V-032,Fort Collins,Industrial,mailroom,residential,standard,0,clear,2025/03/04 17:05:00 MDT,2025/03/04 17:05:00 MDT,115.0,2024-12-20 17:08:00,608.0,3.0,5.69,5.69,1.761,12.5,0.7,0.0,0.0,35.46,9.8,83.0,failed,vehicle_issue,53.57,check,fort-collins,industrial,residential,standard,failed,2025-03-04 17:05:00,2025-03-04 17:05:00,1.0,0.0,493.0,Other,Other,Other,Other,Other,Industrial,mailroom,residential,standard,clear,Other,Other,Other,failed,vehicle_issue,check,fort-collins,industrial,residential,standard,failed,0.0,6727.5,355.2686676829888,1.0641270562537064,1.4485956671455649,1.4485956671455649,1.4797904577029417,1.8065457663148479,0.5911464215075984,-0.0,0.0,20.950530094296592,1.3914193805498154,83.0,1488.44245,0.962295536748461,0.0,294.0857563613787
S-00051,R-156,D-049,V-004,Fort-Collins,Suburban,garage,business,standard,1,wind,06/20/2025 04:15 PM MDT,06/20/2025 04:15 PM MDT,113.0,2024-12-21 16:26:00,566.0,2.0,5.32,5.32,4.288,15.58,2.32,2.94,0.0,44.76,11.5,76.3,failed,package_damaged,67.34,check,fort-collins,suburban,business,standard,failed,2025-06-20 04:15:00,2025-06-20 04:15:00,4.0,0.0,453.0,Other,Other,Other,Other,Fort-Collins,Suburban,garage,business,standard,wind,Other,Other,Other,failed,package_damaged,check,fort-collins,suburban,business,standard,failed,1.0,6497.5,333.070265394786,0.8890149625568643,1.416150101906074,1.416150101906074,3.1550207800171535,1.8978327033858262,1.540129092475159,0.4677909763199258,0.0,25.3755645875629,1.434314575050762,76.3,2334.6778000000004,3.618555125115471,0.0,272.48363804819803
S-00052,R-141,D-008,V-010,Denver-East,Rural,side_entrance,residential,standard,0,clear,12/13/2025 09:00 AM,12/13/2025 09:00 AM,113.0,2024-12-22 09:07:00,127.0,1.0,7.69,7.69,9.641375,4.73,3.17,0.0,0.0,38.95,5.0,53.0,delivered,customer_not_home,87.21,check,denver-east,rural,residential,standard,delivered,2025-12-13 09:00:00,2025-12-13 09:00:00,5.0,1.0,14.0,Other,Other,Other,Other,Denver-East,Rural,side_entrance,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,rural,residential,standard,delivered,0.0,6497.5,86.43693606008304,0.6053542918620024,1.5908332307171504,1.5908332307171504,6.055403240879802,1.358945988448459,1.9258269670073884,0.0,0.0,22.6349006921593,1.183503419072274,53.0,3890.0020499999996,4.46194756940847,1.0,11.601642318600163
S-00053,R-139,D-011,V-028,Boulder,Downtown,mailroom,business,expedited,1,clear,2025-01-17 08:45 MST,2025-01-17 08:45 MST,50.0,2024-12-23 08:47:00,107.0,6.0,12.2,12.2,1.397,14.56,0.53,0.0,0.0,51.88,7.2,59.0,delivered,customer_not_home,88.74,check,boulder,downtown,business,expedited,delivered,2025-01-17 08:45:00,2025-01-17 08:45:00,4.0,0.0,57.0,Other,Other,Other,Other,Boulder,Downtown,mailroom,business,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,business,expedited,delivered,1.0,1300.0,74.02329717243397,1.352108625101415,1.7962176068761488,1.7962176068761488,1.2057549690997549,1.8702270766670608,0.46357949336822263,-0.0,0.0,28.641187596725736,1.3015697042304217,59.0,4026.1337999999996,3.618555125115471,0.0,41.82697521162668
S-00054,R-125,D-005,V-025,Fort-Collins,Suburban,side_entrance,residential,standard,0,rain,2025/12/02 10:40:00 MDT,2025/12/02 10:40:00 MDT,120.0,2024-12-24 10:29:00,209.0,2.0,8.31,8.31,2.105,6.05,1.19,0.0,0.0,38.15,9.8,57.8,delivered,customer_not_home,91.26,check,fort-collins,suburban,residential,standard,delivered,2025-12-02 10:40:00,2025-12-02 10:40:00,1.0,0.0,89.0,Other,Other,Other,Other,Fort-Collins,Suburban,side_entrance,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,residential,standard,delivered,0.0,7320.0,135.58458968321256,0.8890149625568643,1.626489289460927,1.626489289460927,1.7289411050424457,1.4779997312677615,0.9207210062828284,0.0,0.0,22.251491548000715,1.3914193805498154,57.8,4255.4538,0.962295536748461,0.0,62.652917658170644
S-00055,R-134,D-039,V-030,Denver-East,Downtown,front_desk,Business,STANDARD,1,wind,2025/10/30 15:00:00 MDT,2025/10/30 15:00:00 MDT,128.0,2024-12-25 15:00:00,480.0,5.0,15.103750000000002,15.103750000000002,2.662,25.63,1.32,4.225,0.0,35.0,6.9,74.1,delivered,customer_not_home,88.14,check,denver-east,downtown,business,standard,delivered,2025-10-30 15:00:00,2025-10-30 15:00:00,3.0,0.0,352.0,Other,Other,Other,Other,Denver-East,Downtown,front_desk,Other,Other,wind,Other,Other,Other,delivered,customer_not_home,check,denver-east,downtown,business,standard,delivered,1.0,8320.0,287.08496224470275,1.2791016451735329,1.9062949223171877,1.9062949223171877,2.115519028123971,2.0880522373006025,1.0005412736248234,0.4930139887888492,0.0,20.72617038687643,1.2884319330351799,74.1,3972.4698,2.7580025035383304,0.0,217.0386417966705
S-00056,R-156,D-017,V-036,Colorado Springs,Downtown,leave_at_door,residential,standard,0,clear,2025/09/06 15:20:00,2025/09/06 15:20:00,145.0,2024-12-26 15:23:00,503.0,3.0,9.01,9.01,1.436,7.93,0.75,0.0,0.0,45.65,20.5,45.7,faild,weather_delay,57.39,check,colorado-springs,downtown,residential,standard,failed,2025-09-06 15:20:00,2025-09-06 15:20:00,5.0,1.0,358.0,Other,Other,Other,Other,Other,Downtown,leave_at_door,residential,standard,clear,Other,Other,Other,Other,weather_delay,check,colorado-springs,downtown,residential,standard,failed,0.0,10657.5,299.4584335205076,1.0641270562537064,1.6632100829539038,1.6632100829539038,1.23568522330491,1.605016707983681,0.6271969089260543,-0.0,0.0,25.789043935882827,1.5686689071862463,45.7,1704.19605,4.46194756940847,1.0,220.37295825417237
